steamID/appID,steamid,appid,playtime_forever,achievements
76561198043568174/210870,74,210870,0,
76561198043568174/242940,74,242940,0,
76561198043568174/239070,74,239070,655,
76561198043568174/248310,74,248310,92,
76561198043568174/248800,74,248800,0,
76561198043568174/248820,74,248820,90,
76561198043568174/239350,74,239350,112,
76561198043568174/222940,74,222940,668,
76561198043568174/232430,74,232430,73,
76561198043568174/218620,74,218620,16921,
76561198043568174/47790,74,47790,0,
76561198043568174/47830,74,47830,0,
76561198043568174/249650,74,249650,76,
76561198043568174/209000,74,209000,259,
76561198043568174/242530,74,242530,76,
76561198043568174/239820,74,239820,161,
76561198043568174/225280,74,225280,83,
76561198043568174/238320,74,238320,76,
76561198043568174/249990,74,249990,71,
76561198043568174/206420,74,206420,115,
76561198043568174/250180,74,250180,455,
76561198043568174/237890,74,237890,134,
76561198043568174/250320,74,250320,0,
76561198043568174/250460,74,250460,0,
76561198043568174/250500,74,250500,0,
76561198043568174/250640,74,250640,51,
76561198043568174/250660,74,250660,0,
76561198043568174/250760,74,250760,207,
76561198043568174/214550,74,214550,76,
76561198043568174/250900,74,250900,749,
76561198043568174/111900,74,111900,614,
76561198043568174/251130,74,251130,651,
76561198043568174/251150,74,251150,0,
76561198043568174/251690,74,251690,96,
76561198043568174/251730,74,251730,168,
76561198043568174/251830,74,251830,71,
76561198043568174/251870,74,251870,76,
76561198043568174/251990,74,251990,739,
76561198043568174/252030,74,252030,71,
76561198043568174/252310,74,252310,553,
76561198043568174/252370,74,252370,56,
76561198043568174/252410,74,252410,76,
76561198043568174/252610,74,252610,930,
76561198043568174/252950,74,252950,162,
76561198043568174/253370,74,253370,0,
76561198043568174/253410,74,253410,0,
76561198043568174/253690,74,253690,0,
76561198043568174/25800,74,25800,76,
76561198043568174/253940,74,253940,76,
76561198043568174/200170,74,200170,67,
76561198043568174/254960,74,254960,0,
76561198043568174/254980,74,254980,0,
76561198043568174/234000,74,234000,607,
76561198043568174/255320,74,255320,76,
76561198043568174/255370,74,255370,106,
76561198043568174/241540,74,241540,0,
76561198043568174/249130,74,249130,0,
76561198043568174/242980,74,242980,0,
76561198043568174/243040,74,243040,0,
76561198043568174/236450,74,236450,0,
76561198043568174/72900,74,72900,6,
76561198043568174/255870,74,255870,75,
76561198043568174/234670,74,234670,347,
76561198043568174/245620,74,245620,104,
76561198043568174/209370,74,209370,0,
76561198043568174/239700,74,239700,0,
76561198043568174/233130,74,233130,107,
76561198043568174/255520,74,255520,0,
76561198043568174/249330,74,249330,76,
76561198043568174/257350,74,257350,0,
76561198043568174/257990,74,257990,76,
76561198043568174/247000,74,247000,0,
76561198043568174/241910,74,241910,201,
76561198043568174/258890,74,258890,138,
76561198043568174/237970,74,237970,0,
76561198043568174/258950,74,258950,76,
76561198043568174/259530,74,259530,0,
76561198043568174/259680,74,259680,0,
76561198043568174/260130,74,260130,106,
76561198043568174/221910,74,221910,103,
76561198043568174/235620,74,235620,76,
76561198043568174/254440,74,254440,332,
76561198043568174/261030,74,261030,557,
76561198043568174/207750,74,207750,0,
76561198043568174/246580,74,246580,332,
76561198043568174/219830,74,219830,0,
76561198043568174/252730,74,252730,0,
76561198043568174/259940,74,259940,0,
76561198043568174/259960,74,259960,0,
76561198043568174/259980,74,259980,0,
76561198043568174/260000,74,260000,0,
76561198043568174/260020,74,260020,0,
76561198043568174/260040,74,260040,0,
76561198043568174/260060,74,260060,0,
76561198043568174/261570,74,261570,345,
76561198043568174/261680,74,261680,76,
76561198043568174/261700,74,261700,115,
76561198043568174/262060,74,262060,2003,
76561198043568174/262150,74,262150,128,
76561198043568174/281050,74,281050,0,
76561198043568174/258090,74,258090,159,
76561198043568174/262300,74,262300,0,
76561198043568174/39210,74,39210,0,
76561198043568174/238430,74,238430,106,
76561198043568174/263140,74,263140,0,
76561198043568174/263300,74,263300,132,
76561198043568174/263620,74,263620,235,
76561198043568174/263820,74,263820,76,
76561198043568174/263980,74,263980,35,
76561198043568174/264140,74,264140,159,
76561198043568174/264200,74,264200,0,
76561198043568174/264360,74,264360,0,
76561198043568174/242700,74,242700,1308,
76561198043568174/264690,74,264690,181,
76561198043568174/108600,74,108600,583,
76561198043568174/227300,74,227300,76,
76561198043568174/215530,74,215530,51,
76561198043568174/265210,74,265210,0,
76561198043568174/265330,74,265330,0,
76561198043568174/265610,74,265610,583,
76561198043568174/265870,74,265870,101,
76561198043568174/266050,74,266050,168,
76561198043568174/266110,74,266110,148,
76561198043568174/266210,74,266210,197,
76561198043568174/266230,74,266230,265,
76561198043568174/266310,74,266310,0,
76561198043568174/39150,74,39150,442,
76561198043568174/267900,74,267900,98,
76561198043568174/267980,74,267980,120,
76561198043568174/230230,74,230230,137,
76561198043568174/373420,74,373420,178,
76561198043568174/211820,74,211820,10180,
76561198043568174/367540,74,367540,0,
76561198043568174/268200,74,268200,386,
76561198043568174/235900,74,235900,0,
76561198043568174/269010,74,269010,0,
76561198043568174/269030,74,269030,101,
76561198043568174/269210,74,269210,270,
76561198043568174/269230,74,269230,0,
76561198043568174/269250,74,269250,6,
76561198043568174/270630,74,270630,78,
76561198043568174/247730,74,247730,0,
76561198043568174/271590,74,271590,0,
76561198043568174/271670,74,271670,55,
76561198043568174/271730,74,271730,132,
76561198043568174/272010,74,272010,0,
76561198043568174/272470,74,272470,56,
76561198043568174/257630,74,257630,0,
76561198043568174/273500,74,273500,35,
76561198043568174/224480,74,224480,276,
76561198043568174/274190,74,274190,0,
76561198043568174/274250,74,274250,0,
76561198043568174/274290,74,274290,164,
76561198043568174/274310,74,274310,268,
76561198043568174/222880,74,222880,55,
76561198043568174/237990,74,237990,113,
76561198043568174/274980,74,274980,0,
76561198043568174/275080,74,275080,56,
76561198043568174/257970,74,257970,55,
76561198043568174/244850,74,244850,0,
76561198043568174/275490,74,275490,117,
76561198043568174/277270,74,277270,0,
76561198043568174/277470,74,277470,102,
76561198043568174/277680,74,277680,56,
76561198043568174/278080,74,278080,6161,
76561198043568174/239160,74,239160,106,
76561198043568174/278440,74,278440,35,
76561198043568174/278460,74,278460,138,
76561198043568174/278530,74,278530,260,
76561198043568174/278570,74,278570,179,
76561198043568174/278640,74,278640,0,
76561198043568174/213670,74,213670,0,
76561198043568174/278930,74,278930,76,
76561198043568174/279260,74,279260,56,
76561198043568174/254700,74,254700,275,
76561198043568174/235210,74,235210,0,
76561198043568174/281690,74,281690,0,
76561198043568174/282400,74,282400,0,
76561198043568174/282620,74,282620,0,
76561198043568174/282680,74,282680,0,
76561198043568174/282800,74,282800,3297,
76561198043568174/282900,74,282900,248,
76561198043568174/283000,74,283000,219,
76561198043568174/283020,74,283020,137,
76561198043568174/283270,74,283270,0,
76561198043568174/283370,74,283370,0,
76561198043568174/283660,74,283660,55,
76561198043568174/283680,74,283680,76,
76561198043568174/281860,74,281860,76,
76561198043568174/283820,74,283820,0,
76561198043568174/283840,74,283840,0,
76561198043568174/4760,74,4760,55,
76561198043568174/34010,74,34010,0,
76561198043568174/205230,74,205230,0,
76561198043568174/4700,74,4700,62,
76561198043568174/99300,74,99300,0,
76561198043568174/203750,74,203750,0,
76561198043568174/285130,74,285130,81,
76561198043568174/285330,74,285330,0,
76561198043568174/285420,74,285420,0,
76561198043568174/285840,74,285840,98,
76561198043568174/286320,74,286320,132,
76561198043568174/287100,74,287100,0,
76561198043568174/287120,74,287120,196,
76561198043568174/36700,74,36700,0,
76561198043568174/227560,74,227560,258,
76561198043568174/287720,74,287720,0,
76561198043568174/287740,74,287740,0,
76561198043568174/288220,74,288220,278,
76561198043568174/233290,74,233290,106,
76561198043568174/289800,74,289800,0,
76561198043568174/289820,74,289820,0,
76561198043568174/289840,74,289840,0,
76561198043568174/290460,74,290460,0,
76561198043568174/290650,74,290650,105,
76561198043568174/290990,74,290990,311,
76561198043568174/291030,74,291030,231,
76561198043568174/291130,74,291130,76,
76561198043568174/291290,74,291290,0,
76561198043568174/238460,74,238460,802,
76561198043568174/292230,74,292230,63,
76561198043568174/292480,74,292480,93,
76561198043568174/261510,74,261510,0,
76561198043568174/293180,74,293180,98,
76561198043568174/293260,74,293260,0,
76561198043568174/293860,74,293860,107,
76561198043568174/293920,74,293920,139,
76561198043568174/293940,74,293940,55,
76561198043568174/294100,74,294100,32,
76561198043568174/294140,74,294140,43,
76561198043568174/294230,74,294230,0,
76561198043568174/256290,74,256290,0,
76561198043568174/294810,74,294810,326,
76561198043568174/294860,74,294860,199,
76561198043568174/286160,74,286160,5577,
76561198043568174/295850,74,295850,117,
76561198043568174/296070,74,296070,253,
76561198043568174/222900,74,222900,0,
76561198043568174/291050,74,291050,150,
76561198043568174/296470,74,296470,117,
76561198043568174/296530,74,296530,0,
76561198043568174/296910,74,296910,0,
76561198043568174/297740,74,297740,352,
76561198043568174/298260,74,298260,0,
76561198043568174/294770,74,294770,0,
76561198043568174/294790,74,294790,0,
76561198043568174/237930,74,237930,117,
76561198043568174/299260,74,299260,0,
76561198043568174/299680,74,299680,0,
76561198043568174/225600,74,225600,509,
76561198043568174/300300,74,300300,55,
76561198043568174/300540,74,300540,35,
76561198043568174/300550,74,300550,112,
76561198043568174/239120,74,239120,96,
76561198043568174/292120,74,292120,1202,
76561198043568174/292140,74,292140,76,
76561198043568174/301190,74,301190,137,
76561198043568174/266590,74,266590,0,
76561198043568174/219910,74,219910,0,
76561198043568174/230820,74,230820,0,
76561198043568174/243200,74,243200,0,
76561198043568174/268540,74,268540,0,
76561198043568174/301420,74,301420,0,
76561198043568174/301480,74,301480,35,
76561198043568174/301540,74,301540,76,
76561198043568174/301670,74,301670,0,
76561198043568174/301970,74,301970,76,
76561198043568174/302170,74,302170,0,
76561198043568174/302190,74,302190,0,
76561198043568174/302320,74,302320,0,
76561198043568174/302610,74,302610,55,
76561198043568174/302650,74,302650,55,
76561198043568174/302950,74,302950,55,
76561198043568174/258970,74,258970,83,
76561198043568174/303340,74,303340,76,
76561198043568174/303680,74,303680,71,
76561198043568174/303860,74,303860,0,
76561198043568174/303880,74,303880,0,
76561198043568174/305010,74,305010,35,
76561198043568174/240970,74,240970,55,
76561198043568174/305390,74,305390,0,
76561198043568174/305480,74,305480,96,
76561198043568174/250400,74,250400,35,
76561198043568174/306410,74,306410,130,
76561198043568174/63380,74,63380,96,
76561198043568174/307050,74,307050,32,
76561198043568174/307070,74,307070,76,
76561198043568174/307090,74,307090,148,
76561198043568174/285440,74,285440,73,
76561198043568174/307760,74,307760,0,
76561198043568174/310080,74,310080,191,
76561198043568174/240760,74,240760,880,
76561198043568174/259130,74,259130,0,
76561198043568174/404730,74,404730,0,
76561198043568174/310970,74,310970,0,
76561198043568174/311680,74,311680,55,
76561198043568174/311690,74,311690,0,
76561198043568174/311730,74,311730,62,
76561198043568174/312600,74,312600,50,
76561198043568174/312610,74,312610,96,
76561198043568174/312750,74,312750,106,
76561198043568174/312840,74,312840,0,
76561198043568174/313040,74,313040,0,
76561198043568174/313130,74,313130,207,
76561198043568174/268420,74,268420,0,
76561198043568174/313400,74,313400,76,
76561198043568174/305490,74,305490,117,
76561198043568174/307190,74,307190,55,
76561198043568174/313740,74,313740,107,
76561198043568174/314030,74,314030,179,
76561198043568174/314200,74,314200,55,
76561198043568174/314290,74,314290,55,
76561198043568174/315810,74,315810,106,
76561198043568174/315920,74,315920,71,
76561198043568174/274900,74,274900,0,
76561198043568174/316600,74,316600,104,
76561198043568174/316830,74,316830,0,
76561198043568174/316840,74,316840,76,
76561198043568174/317510,74,317510,55,
76561198043568174/317710,74,317710,137,
76561198043568174/261180,74,261180,137,
76561198043568174/318100,74,318100,176,
76561198043568174/272510,74,272510,0,
76561198043568174/318440,74,318440,0,
76561198043568174/319180,74,319180,183,
76561198043568174/319510,74,319510,0,
76561198043568174/6880,74,6880,0,
76561198043568174/320150,74,320150,105,
76561198043568174/238010,74,238010,137,
76561198043568174/317290,74,317290,55,
76561198043568174/317300,74,317300,55,
76561198043568174/8080,74,8080,0,
76561198043568174/28000,74,28000,0,
76561198043568174/320760,74,320760,249,
76561198043568174/202090,74,202090,0,
76561198043568174/321290,74,321290,1825,
76561198043568174/322190,74,322190,0,
76561198043568174/322520,74,322520,3591,
76561198043568174/322970,74,322970,6,
76561198043568174/226720,74,226720,0,
76561198043568174/221040,74,221040,190,
76561198043568174/323580,74,323580,0,
76561198043568174/323850,74,323850,76,
76561198043568174/324170,74,324170,76,
76561198043568174/241930,74,241930,328,
76561198043568174/324610,74,324610,0,
76561198043568174/325180,74,325180,0,
76561198043568174/325470,74,325470,288,
76561198043568174/305050,74,305050,199,
76561198043568174/325870,74,325870,55,
76561198043568174/325880,74,325880,0,
76561198043568174/326950,74,326950,71,
76561198043568174/327650,74,327650,55,
76561198043568174/328270,74,328270,76,
76561198043568174/261640,74,261640,463,
76561198043568174/328500,74,328500,670,
76561198043568174/328990,74,328990,0,
76561198043568174/329490,74,329490,199,
76561198043568174/329830,74,329830,35,
76561198043568174/329950,74,329950,76,
76561198043568174/330390,74,330390,406,
76561198043568174/330520,74,330520,0,
76561198043568174/330830,74,330830,0,
76561198043568174/330840,74,330840,0,
76561198043568174/331390,74,331390,107,
76561198043568174/331790,74,331790,98,
76561198043568174/332360,74,332360,199,
76561198043568174/323470,74,323470,888,
76561198043568174/333220,74,333220,71,
76561198043568174/333600,74,333600,106,
76561198043568174/335190,74,335190,274,
76561198043568174/335320,74,335320,0,
76561198043568174/335690,74,335690,76,
76561198043568174/335790,74,335790,166,
76561198043568174/335840,74,335840,179,
76561198043568174/337940,74,337940,206,
76561198043568174/222420,74,222420,136,
76561198043568174/319630,74,319630,268,
76561198043568174/339800,74,339800,3516,
76561198043568174/340170,74,340170,0,
76561198043568174/340730,74,340730,0,
76561198043568174/340800,74,340800,186,
76561198043568174/341310,74,341310,194,
76561198043568174/341440,74,341440,0,
76561198043568174/341800,74,341800,234,
76561198043568174/304240,74,304240,71,
76561198043568174/342360,74,342360,194,
76561198043568174/342380,74,342380,86,
76561198043568174/326480,74,326480,107,
76561198043568174/345370,74,345370,118,
76561198043568174/345610,74,345610,6,
76561198043568174/345700,74,345700,0,
76561198043568174/222440,74,222440,0,
76561198043568174/346830,74,346830,218,
76561198043568174/346900,74,346900,16997,
76561198043568174/346940,74,346940,0,
76561198043568174/347560,74,347560,186,
76561198043568174/347830,74,347830,220,
76561198043568174/266510,74,266510,316,
76561198043568174/348240,74,348240,159,
76561198043568174/348470,74,348470,4024,
76561198043568174/348540,74,348540,152,
76561198043568174/348550,74,348550,281,
76561198043568174/349650,74,349650,0,
76561198043568174/298630,74,298630,6,
76561198043568174/287290,74,287290,76,
76561198043568174/312790,74,312790,106,
76561198043568174/351340,74,351340,0,
76561198043568174/291650,74,291650,374,
76561198043568174/352010,74,352010,213,
76561198043568174/353270,74,353270,403,
76561198043568174/351970,74,351970,5411,
76561198043568174/372360,74,372360,0,
76561198043568174/326460,74,326460,0,
76561198043568174/355530,74,355530,236,
76561198043568174/351640,74,351640,0,
76561198043568174/255710,74,255710,117,
76561198043568174/235540,74,235540,6,
76561198043568174/345350,74,345350,98,
76561198043568174/359050,74,359050,6,
76561198043568174/359390,74,359390,825,
76561198043568174/360010,74,360010,240,
76561198043568174/362660,74,362660,211,
76561198043568174/362870,74,362870,0,
76561198043568174/362930,74,362930,0,
76561198043568174/363410,74,363410,97,
76561198043568174/240460,74,240460,309,
76561198043568174/319910,74,319910,0,
76561198043568174/367120,74,367120,0,
76561198043568174/367700,74,367700,0,
76561198043568174/265930,74,265930,200,
76561198043568174/280140,74,280140,0,
76561198043568174/40300,74,40300,262,
76561198043568174/40390,74,40390,340,
76561198043568174/249230,74,249230,186,
76561198043568174/369990,74,369990,0,
76561198043568174/370710,74,370710,108,
76561198043568174/351710,74,351710,310,
76561198043568174/373180,74,373180,0,
76561198043568174/373770,74,373770,0,
76561198043568174/375200,74,375200,0,
76561198043568174/375770,74,375770,122,
76561198043568174/377160,74,377160,182,
76561198043568174/377500,74,377500,0,
76561198043568174/312530,74,312530,234,
76561198043568174/381010,74,381010,0,
76561198043568174/381100,74,381100,6,
76561198043568174/338060,74,338060,268,
76561198043568174/379960,74,379960,267,
76561198043568174/383080,74,383080,171,
76561198043568174/384930,74,384930,0,
76561198043568174/345390,74,345390,0,
76561198043568174/385800,74,385800,128,
76561198043568174/386320,74,386320,0,
76561198043568174/386480,74,386480,0,
76561198043568174/295790,74,295790,156,
76561198043568174/388750,74,388750,0,
76561198043568174/391260,74,391260,0,
76561198043568174/394310,74,394310,815,
76561198043568174/395170,74,395170,0,
76561198043568174/395520,74,395520,0,
76561198043568174/395910,74,395910,0,
76561198043568174/395920,74,395920,0,
76561198043568174/385200,74,385200,0,
76561198043568174/395980,74,395980,166,
76561198043568174/410590,74,410590,0,
76561198043568174/396160,74,396160,0,
76561198043568174/396730,74,396730,0,
76561198043568174/397390,74,397390,1364,
76561198043568174/397500,74,397500,0,
76561198043568174/397700,74,397700,206,
76561198043568174/398980,74,398980,0,
76561198043568174/399790,74,399790,166,
76561198043568174/391540,74,391540,400,
76561198043568174/325600,74,325600,0,
76561198043568174/406310,74,406310,10,
76561198043568174/408770,74,408770,0,
76561198043568174/413150,74,413150,18752,
76561198043568174/290530,74,290530,98,
76561198043568174/415420,74,415420,159,
76561198043568174/415850,74,415850,0,
76561198043568174/413870,74,413870,0,
76561198043568174/377080,74,377080,98,
76561198043568174/349040,74,349040,0,
76561198043568174/419590,74,419590,0,
76561198043568174/420000,74,420000,0,
76561198043568174/421040,74,421040,476,
76561198043568174/421700,74,421700,0,
76561198043568174/423770,74,423770,819,
76561198043568174/423880,74,423880,0,
76561198043568174/348710,74,348710,0,
76561198043568174/376300,74,376300,0,
76561198043568174/425670,74,425670,0,
76561198043568174/426000,74,426000,419,
76561198043568174/428760,74,428760,0,
76561198043568174/429580,74,429580,152,
76561198043568174/431240,74,431240,0,
76561198043568174/433340,74,433340,0,
76561198043568174/434420,74,434420,0,
76561198043568174/268500,74,268500,0,
76561198043568174/438270,74,438270,0,
76561198043568174/405900,74,405900,763,
76561198043568174/434680,74,434680,122,
76561198043568174/443380,74,443380,0,
76561198043568174/4720,74,4720,0,
76561198043568174/211160,74,211160,0,
76561198043568174/444090,74,444090,506,
76561198043568174/413410,74,413410,280,
76561198043568174/444950,74,444950,0,
76561198043568174/447170,74,447170,0,
76561198043568174/447530,74,447530,0,
76561198043568174/449540,74,449540,0,
76561198043568174/449800,74,449800,0,
76561198043568174/451570,74,451570,0,
76561198043568174/452510,74,452510,0,
76561198043568174/394230,74,394230,0,
76561198043568174/413420,74,413420,0,
76561198043568174/458730,74,458730,0,
76561198043568174/459020,74,459020,0,
76561198043568174/459820,74,459820,6628,
76561198043568174/460160,74,460160,0,
76561198043568174/464080,74,464080,0,
76561198043568174/475240,74,475240,0,
76561198043568174/438490,74,438490,0,
76561198043568174/460870,74,460870,734,
76561198043568174/494440,74,494440,0,
76561198043568174/494450,74,494450,0,
76561198043568174/494460,74,494460,0,
76561198043568174/311240,74,311240,0,
76561198043568174/503530,74,503530,0,
76561198043568174/505070,74,505070,0,
76561198043568174/512250,74,512250,0,
76561198043568174/523000,74,523000,305,
76561198043568174/524850,74,524850,0,
76561198043568174/536220,74,536220,0,
76561198043568174/542290,74,542290,0,
76561198043568174/489830,74,489830,0,
76561198043568174/560050,74,560050,0,
76561198043568174/429660,74,429660,1343,
76561198043568174/560450,74,560450,0,
76561198043568174/489520,74,489520,0,
76561198045198593/38400,75,38400,713,
76561198045198593/38410,75,38410,0,
76561198045198593/38420,75,38420,0,
76561198045198593/91600,75,91600,1866,
76561198045198593/211420,75,211420,1256,
76561198045198593/730,75,730,450,
76561198045198593/205790,75,205790,0,
76561198045198593/221640,75,221640,1417,
76561198045198593/109600,75,109600,72,
76561198045198593/238960,75,238960,197697,
76561198045198593/258700,75,258700,292,
76561198045198593/39120,75,39120,0,
76561198045198593/239220,75,239220,1,
76561198045198593/210770,75,210770,201,
76561198045198593/238320,75,238320,9,
76561198045198593/264200,75,264200,425,
76561198045198593/236430,75,236430,6373,
76561198045198593/346010,75,346010,263,
76561198045198593/200710,75,200710,119,
76561198045198593/236110,75,236110,116,
76561198045198593/504370,75,504370,4811,
76561198045387851/12370,76,12370,149,
76561198045387851/12380,76,12380,0,
76561198045387851/3830,76,3830,1168,
76561198045387851/3920,76,3920,0,
76561198045387851/4000,76,4000,752,
76561198045387851/6300,76,6300,0,
76561198045387851/7110,76,7110,104,
76561198045387851/1610,76,1610,0,
76561198045387851/1690,76,1690,0,
76561198045387851/6980,76,6980,38,
76561198045387851/6310,76,6310,0,
76561198045387851/4540,76,4540,1,
76561198045387851/4550,76,4550,98,
76561198045387851/475150,76,475150,0,
76561198045387851/2280,76,2280,591,
76561198045387851/2290,76,2290,11,
76561198045387851/2300,76,2300,960,
76561198045387851/9050,76,9050,1,
76561198045387851/9070,76,9070,767,
76561198045387851/9160,76,9160,6,
76561198045387851/2200,76,2200,52,
76561198045387851/2310,76,2310,95,
76561198045387851/2320,76,2320,32,
76561198045387851/2330,76,2330,0,
76561198045387851/2340,76,2340,0,
76561198045387851/2350,76,2350,9,
76561198045387851/9030,76,9030,0,
76561198045387851/9040,76,9040,0,
76561198045387851/7670,76,7670,183,
76561198045387851/409710,76,409710,0,
76561198045387851/4500,76,4500,85,
76561198045387851/12140,76,12140,359,
76561198045387851/12150,76,12150,88,
76561198045387851/12500,76,12500,3914,
76561198045387851/12330,76,12330,0,
76561198045387851/15130,76,15130,0,
76561198045387851/7650,76,7650,70,
76561198045387851/7660,76,7660,198,
76561198045387851/7730,76,7730,0,
76561198045387851/7760,76,7760,3328,
76561198045387851/7770,76,7770,0,
76561198045387851/22100,76,22100,187,
76561198045387851/13500,76,13500,15,
76561198045387851/13530,76,13530,0,
76561198045387851/13600,76,13600,113,
76561198045387851/17460,76,17460,986,
76561198045387851/17470,76,17470,938,
76561198045387851/17410,76,17410,0,
76561198045387851/25600,76,25600,569,
76561198045387851/23310,76,23310,2212,
76561198045387851/26800,76,26800,540,
76561198045387851/1930,76,1930,48,
76561198045387851/3720,76,3720,1,
76561198045387851/6000,76,6000,0,
76561198045387851/38400,76,38400,321,
76561198045387851/38410,76,38410,1,
76561198045387851/38420,76,38420,0,
76561198045387851/32370,76,32370,1091,
76561198045387851/6030,76,6030,0,
76561198045387851/6020,76,6020,0,
76561198045387851/40700,76,40700,441,
76561198045387851/41500,76,41500,1058,
76561198045387851/20900,76,20900,611,
76561198045387851/500,76,500,851,
76561198045387851/550,76,550,830,
76561198045387851/223530,76,223530,0,
76561198045387851/15500,76,15500,124,
76561198045387851/15520,76,15520,111,
76561198045387851/41900,76,41900,44,
76561198045387851/22370,76,22370,1208,
76561198045387851/43110,76,43110,0,
76561198045387851/8190,76,8190,886,
76561198045387851/12100,76,12100,5,
76561198045387851/12110,76,12110,998,
76561198045387851/12120,76,12120,120,
76561198045387851/12170,76,12170,10,
76561198045387851/12180,76,12180,24,
76561198045387851/12210,76,12210,0,
76561198045387851/12220,76,12220,0,
76561198045387851/12230,76,12230,0,
76561198045387851/12240,76,12240,0,
76561198045387851/12250,76,12250,0,
76561198045387851/42890,76,42890,591,
76561198045387851/41000,76,41000,1207,
76561198045387851/41010,76,41010,106,
76561198045387851/33910,76,33910,1,
76561198045387851/33930,76,33930,21,
76561198045387851/219540,76,219540,0,
76561198045387851/25620,76,25620,0,
76561198045387851/24780,76,24780,179,
76561198045387851/39800,76,39800,387,
76561198045387851/70300,76,70300,135,
76561198045387851/32360,76,32360,19,
76561198045387851/32460,76,32460,38,
76561198045387851/8980,76,8980,2857,
76561198045387851/47810,76,47810,5913,
76561198045387851/31280,76,31280,1272,
76561198045387851/40800,76,40800,233,
76561198045387851/15700,76,15700,0,
76561198045387851/15710,76,15710,0,
76561198045387851/15740,76,15740,0,
76561198045387851/15750,76,15750,0,
76561198045387851/2760,76,2760,658,
76561198045387851/47780,76,47780,756,
76561198045387851/99810,76,99810,0,
76561198045387851/55040,76,55040,999,
76561198045387851/93200,76,93200,234,
76561198045387851/34270,76,34270,127,
76561198045387851/8200,76,8200,0,
76561198045387851/8210,76,8210,0,
76561198045387851/8220,76,8220,0,
76561198045387851/8240,76,8240,0,
76561198045387851/8250,76,8250,0,
76561198045387851/8260,76,8260,0,
76561198045387851/8270,76,8270,0,
76561198045387851/8280,76,8280,0,
76561198045387851/8290,76,8290,0,
76561198045387851/8300,76,8300,0,
76561198045387851/31220,76,31220,0,
76561198045387851/31230,76,31230,0,
76561198045387851/31240,76,31240,0,
76561198045387851/31250,76,31250,0,
76561198045387851/31260,76,31260,0,
76561198045387851/105600,76,105600,6813,
76561198045387851/20920,76,20920,405,
76561198045387851/3270,76,3270,0,
76561198045387851/39530,76,39530,770,
76561198045387851/39560,76,39560,0,
76561198045387851/65560,76,65560,0,
76561198045387851/98800,76,98800,4031,
76561198045387851/22230,76,22230,48,
76561198045387851/48000,76,48000,209,
76561198045387851/63800,76,63800,407,
76561198045387851/2210,76,2210,0,
76561198045387851/107100,76,107100,365,
76561198045387851/38740,76,38740,31,
76561198045387851/107200,76,107200,155,
76561198045387851/61700,76,61700,3014,
76561198045387851/111600,76,111600,62,
76561198045387851/42910,76,42910,270,
76561198045387851/400,76,400,92,
76561198045387851/2500,76,2500,92,
76561198045387851/11200,76,11200,723,
76561198045387851/35700,76,35700,758,
76561198045387851/98100,76,98100,0,
76561198045387851/98200,76,98200,2606,
76561198045387851/113200,76,113200,2218,
76561198045387851/92800,76,92800,0,
76561198045387851/115100,76,115100,136,
76561198045387851/102600,76,102600,642,
76561198045387851/200910,76,200910,77,
76561198045387851/201480,76,201480,240,
76561198045387851/39160,76,39160,0,
76561198045387851/39190,76,39190,0,
76561198045387851/39200,76,39200,0,
76561198045387851/72850,76,72850,3725,
76561198045387851/201290,76,201290,492,
76561198045387851/46450,76,46450,0,
76561198045387851/46570,76,46570,0,
76561198045387851/261720,76,261720,0,
76561198045387851/41050,76,41050,161,
76561198045387851/41060,76,41060,0,
76561198045387851/41070,76,41070,179,
76561198045387851/200330,76,200330,0,
76561198045387851/227780,76,227780,0,
76561198045387851/200900,76,200900,1078,
76561198045387851/202200,76,202200,765,
76561198045387851/35720,76,35720,177,
76561198045387851/204030,76,204030,546,
76561198045387851/2400,76,2400,458,
76561198045387851/2420,76,2420,0,
76561198045387851/2430,76,2430,19,
76561198045387851/102500,76,102500,745,
76561198045387851/203210,76,203210,405,
76561198045387851/203770,76,203770,3226,
76561198045387851/22380,76,22380,421,
76561198045387851/201570,76,201570,0,
76561198045387851/207320,76,207320,0,
76561198045387851/203750,76,203750,757,
76561198045387851/109500,76,109500,0,
76561198045387851/207430,76,207430,3376,
76561198045387851/207170,76,207170,277,
76561198045387851/63380,76,63380,264,
76561198045387851/211600,76,211600,0,
76561198045387851/42170,76,42170,1084,
76561198045387851/207350,76,207350,0,
76561198045387851/39540,76,39540,132,
76561198045387851/39550,76,39550,0,
76561198045387851/65530,76,65530,0,
76561198045387851/107310,76,107310,0,
76561198045387851/107300,76,107300,0,
76561198045387851/50300,76,50300,3210,
76561198045387851/208140,76,208140,6691,
76561198045387851/4570,76,4570,547,
76561198045387851/4580,76,4580,0,
76561198045387851/9310,76,9310,0,
76561198045387851/9450,76,9450,0,
76561198045387851/15620,76,15620,581,
76561198045387851/20570,76,20570,0,
76561198045387851/56400,76,56400,0,
76561198045387851/55150,76,55150,954,
76561198045387851/211420,76,211420,49,
76561198045387851/20500,76,20500,121,
76561198045387851/20530,76,20530,0,
76561198045387851/20550,76,20550,0,
76561198045387851/55110,76,55110,0,
76561198045387851/212030,76,212030,255,
76561198045387851/211580,76,211580,125,
76561198045387851/204840,76,204840,142,
76561198045387851/212010,76,212010,82,
76561198045387851/206370,76,206370,208,
76561198045387851/208580,76,208580,0,
