steamID/appID,steamid,appid,playtime_forever,achievements
76561198024083787/8850,640,8850,1,
76561198024083787/409710,640,409710,0,
76561198024083787/409720,640,409720,0,
76561198024083787/50650,640,50650,273,
76561198024083787/730,640,730,37127,
76561198024083787/17080,640,17080,831,
76561198024083787/36620,640,36620,1684,
76561198024083787/47410,640,47410,2162,
76561198024083787/51100,640,51100,88,
76561198024083787/99900,640,99900,2056,
76561198024083787/102700,640,102700,516,
76561198024083787/109400,640,109400,1462,
76561198024083787/113400,640,113400,42,
76561198024083787/212390,640,212390,1,
76561198024083787/230410,640,230410,15,
76561198024083787/209870,640,209870,38,
76561198024083787/240380,640,240380,1965,
76561198024083787/47790,640,47790,43,
76561198024083787/47830,640,47830,0,
76561198024083787/295110,640,295110,118,
76561198024083787/362300,640,362300,0,
76561198024083787/433850,640,433850,0,
76561198024083787/439700,640,439700,0,
76561198024083787/301520,640,301520,427,
76561198024083787/304050,640,304050,11628,
76561198024083787/333930,640,333930,12,
76561198024083787/39120,640,39120,122,
76561198024083787/209650,640,209650,301,
76561198024083787/209660,640,209660,913,
76561198024083787/407510,640,407510,0,
76561198024083787/444090,640,444090,2684,
76561198024326573/7670,641,7670,35,
76561198024326573/409710,641,409710,0,
76561198024326573/3590,641,3590,481,
76561198024326573/550,641,550,9319,
76561198024326573/223530,641,223530,0,
76561198024326573/8850,641,8850,0,
76561198024326573/409720,641,409720,0,
76561198024326573/43110,641,43110,43,
76561198024326573/57300,641,57300,134,
76561198024326573/47810,641,47810,58,
76561198024326573/48720,641,48720,23,
76561198024326573/98200,641,98200,24,
76561198024326573/91700,641,91700,0,
76561198024326573/19680,641,19680,66,
76561198024326573/70120,641,70120,17,
76561198024326573/17470,641,17470,0,
76561198024326573/47780,641,47780,0,
76561198024326573/33460,641,33460,656,
76561198024326573/107100,641,107100,9,
76561198024326573/28050,641,28050,510,
76561198024326573/91310,641,91310,488,
76561198024326573/32800,641,32800,19,
76561198024326573/42680,641,42680,65,
76561198024326573/42690,641,42690,478,
76561198024326573/72850,641,72850,9350,
76561198024326573/16450,641,16450,0,
76561198024326573/21090,641,21090,41,
76561198024326573/21100,641,21100,10,
76561198024326573/21110,641,21110,0,
76561198024326573/21120,641,21120,0,
76561198024326573/67370,641,67370,19,
76561198024326573/96800,641,96800,29,
76561198024326573/216370,641,216370,0,
76561198024326573/225760,641,225760,0,
76561198024326573/207610,641,207610,1211,
76561198024326573/205790,641,205790,38,
76561198024326573/201790,641,201790,991,
76561198024326573/17300,641,17300,858,
76561198024326573/17330,641,17330,24,
76561198024326573/17340,641,17340,4,
76561198024326573/108800,641,108800,958,
76561198024326573/730,641,730,213,
76561198024326573/200710,641,200710,2125,
76561198024326573/215470,641,215470,0,
76561198024326573/200210,641,200210,16,
76561198024326573/221040,641,221040,0,
76561198024326573/203160,641,203160,20,
76561198024326573/227480,641,227480,427,
76561198024326573/204530,641,204530,64,
76561198024326573/250320,641,250320,873,
76561198024326573/261030,641,261030,1635,
76561198024326573/265300,641,265300,22,
76561198024326573/288160,641,288160,148,
76561198024326573/241930,641,241930,1521,
76561198024326573/330830,641,330830,0,
76561198024326573/330840,641,330840,22,
76561198024326573/429570,641,429570,290,
76561198024326573/489830,641,489830,0,
76561198026005375/240,642,240,34424,
76561198026005375/300,642,300,61,
76561198026005375/320,642,320,300,
76561198026005375/340,642,340,54,
76561198026005375/4000,642,4000,89,
76561198026005375/12210,642,12210,5241,
76561198026005375/10180,642,10180,872,
76561198026005375/10190,642,10190,23614,
76561198026005375/550,642,550,765,
76561198026005375/223530,642,223530,0,
76561198026005375/42700,642,42700,1399,
76561198026005375/42710,642,42710,4417,
76561198026005375/40800,642,40800,118,
76561198026005375/22350,642,22350,60,
76561198026005375/42680,642,42680,267,
76561198026005375/42690,642,42690,31215,
76561198026005375/24240,642,24240,0,
76561198026005375/55230,642,55230,666,
76561198026005375/420,642,420,0,
76561198026005375/730,642,730,51552,
76561198026005375/205790,642,205790,0,
76561198026005375/202970,642,202970,1,
76561198026005375/202990,642,202990,7118,
76561198026005375/212910,642,212910,224,
76561198026005375/224540,642,224540,88,
76561198026005375/230410,642,230410,56,
76561198026005375/236390,642,236390,222,
76561198026005375/253710,642,253710,15,
76561198026005375/223670,642,223670,457,
76561198026005375/252950,642,252950,307,
76561198026005375/271670,642,271670,19,
76561198026005375/295110,642,295110,59,
76561198026005375/362300,642,362300,0,
76561198026005375/433850,642,433850,297,
76561198026005375/439700,642,439700,0,
76561198026005375/316750,642,316750,366,
76561198026005375/209650,642,209650,1,
76561198026005375/209660,642,209660,138,
76561198026005375/244930,642,244930,1275,
76561198026021430/240,643,240,28767,
76561198026021430/300,643,300,361,
76561198026021430/320,643,320,0,
76561198026021430/340,643,340,0,
76561198026021430/4000,643,4000,24909,
76561198026021430/13210,643,13210,36,
76561198026021430/12210,643,12210,221,
76561198026021430/1250,643,1250,20,
76561198026021430/35420,643,35420,0,
76561198026021430/10180,643,10180,126,
76561198026021430/10190,643,10190,15392,
76561198026021430/23490,643,23490,0,
76561198026021430/550,643,550,2220,
76561198026021430/223530,643,223530,0,
76561198026021430/41300,643,41300,207,
76561198026021430/33910,643,33910,19,
76561198026021430/33930,643,33930,14978,
76561198026021430/219540,643,219540,1,
76561198026021430/31280,643,31280,185,
76561198026021430/22610,643,22610,0,
76561198026021430/22650,643,22650,0,
76561198026021430/22670,643,22670,0,
76561198026021430/70000,643,70000,44,
76561198026021430/105600,643,105600,18765,
76561198026021430/9200,643,9200,117,
76561198026021430/70600,643,70600,109,
76561198026021430/72850,643,72850,3297,
76561198026021430/65800,643,65800,2690,
76561198026021430/70620,643,70620,0,
76561198026021430/70660,643,70660,0,
76561198026021430/70650,643,70650,0,
76561198026021430/55230,643,55230,2373,
76561198026021430/41070,643,41070,62,
76561198026021430/205790,643,205790,0,
76561198026021430/201700,643,201700,41,
76561198026021430/104900,643,104900,263,
76561198026021430/91310,643,91310,245,
76561198026021430/217200,643,217200,0,
76561198026021430/730,643,730,18634,
76561198026021430/49520,643,49520,7223,
76561198026021430/202970,643,202970,0,
76561198026021430/202990,643,202990,13419,
76561198026021430/212910,643,212910,1515,
76561198026021430/205100,643,205100,524,
76561198026021430/10090,643,10090,359,
76561198026021430/220240,643,220240,1486,
76561198026021430/214230,643,214230,44,
76561198026021430/224540,643,224540,201,
76561198026021430/11020,643,11020,81,
76561198026021430/109600,643,109600,195,
76561198026021430/113400,643,113400,499,
76561198026021430/113420,643,113420,16,
76561198026021430/203290,643,203290,0,
76561198026021430/212800,643,212800,6,
76561198026021430/218230,643,218230,135,
76561198026021430/230410,643,230410,221,
76561198026021430/238960,643,238960,80,
76561198026021430/272350,643,272350,0,
76561198026021430/265630,643,265630,5,
76561198026021430/266070,643,266070,133,
76561198026021430/239220,643,239220,272,
76561198026021430/246280,643,246280,41,
76561198026021430/224580,643,224580,31,
76561198026021430/224420,643,224420,0,
76561198026021430/206420,643,206420,442,
76561198026021430/233840,643,233840,76,
76561198026021430/222900,643,222900,559,
76561198026021430/252490,643,252490,7523,
76561198026021430/254020,643,254020,0,
76561198026021430/200170,643,200170,0,
76561198026021430/107410,643,107410,6074,
76561198026021430/234000,643,234000,16,
76561198026021430/209160,643,209160,302,
76561198026021430/209170,643,209170,587,
76561198026021430/261640,643,261640,389,
76561198026021430/39210,643,39210,354,
76561198026021430/221100,643,221100,10203,
76561198026021430/247730,643,247730,65,
76561198026021430/274310,643,274310,282,
76561198026021430/222880,643,222880,217,
76561198026021430/282350,643,282350,904,
76561198026021430/261510,643,261510,0,
76561198026021430/295110,643,295110,28,
76561198026021430/362300,643,362300,0,
76561198026021430/433850,643,433850,88,
76561198026021430/439700,643,439700,0,
76561198026021430/304050,643,304050,35,
76561198026021430/304930,643,304930,284,
76561198026021430/291480,643,291480,0,
76561198026021430/227940,643,227940,773,
76561198026021430/269210,643,269210,1790,
76561198026021430/221380,643,221380,1136,
76561198026021430/323370,643,323370,0,
76561198026021430/209650,643,209650,0,
76561198026021430/209660,643,209660,649,
76561198026021430/239140,643,239140,2371,
76561198026021430/327890,643,327890,101,
76561198026021430/333930,643,333930,0,
76561198026021430/346110,643,346110,17661,
76561198026021430/407530,643,407530,0,
76561198026021430/349700,643,349700,48,
76561198026021430/339280,643,339280,78,
76561198026021430/355840,643,355840,166,
76561198026021430/271590,643,271590,15780,
76561198026021430/363970,643,363970,2,
76561198026021430/365720,643,365720,1,
76561198026021430/385510,643,385510,0,
76561198026021430/386360,643,386360,0,
76561198026021430/291550,643,291550,532,
76561198026021430/311210,643,311210,3813,
76561198026021430/455130,643,455130,0,
76561198026021430/236110,643,236110,291,
76561198026021430/369200,643,369200,74,
76561198026021430/412940,643,412940,0,
76561198026021430/415860,643,415860,15,
76561198026021430/438040,643,438040,59,
76561198026021430/448460,643,448460,0,
76561198026021430/205890,643,205890,49,
76561198026021430/273350,643,273350,303,
76561198026021430/530700,643,530700,0,
76561198026021430/534500,643,534500,9,
76561198027772588/240,644,240,0,
76561198027772588/6910,644,6910,0,
76561198027772588/7670,644,7670,0,
76561198027772588/409710,644,409710,0,
76561198027772588/220,644,220,0,
76561198027772588/340,644,340,0,
76561198027772588/320,644,320,0,
76561198027772588/360,644,360,0,
76561198027772588/380,644,380,0,
76561198027772588/17330,644,17330,0,
76561198027772588/17340,644,17340,0,
76561198027772588/17470,644,17470,0,
76561198027772588/17410,644,17410,0,
76561198027772588/22120,644,22120,0,
76561198027772588/22140,644,22140,0,
76561198027772588/22180,644,22180,0,
76561198027772588/22340,644,22340,123,
76561198027772588/9880,644,9880,516,
76561198027772588/550,644,550,650,
76561198027772588/223530,644,223530,0,
76561198027772588/45100,644,45100,159,
76561198027772588/35140,644,35140,7,
76561198027772588/33900,644,33900,6,
76561198027772588/33930,644,33930,1,
76561198027772588/219540,644,219540,0,
76561198027772588/57300,644,57300,6109,
76561198027772588/31280,644,31280,27,
76561198027772588/34270,644,34270,0,
76561198027772588/47780,644,47780,49,
76561198027772588/400,644,400,0,
76561198027772588/46460,644,46460,17,
76561198027772588/63000,644,63000,0,
76561198027772588/12900,644,12900,14,
76561198027772588/40800,644,40800,0,
76561198027772588/620,644,620,587,
76561198027772588/105600,644,105600,0,
76561198027772588/20920,644,20920,0,
76561198027772588/21100,644,21100,78,
76561198027772588/107300,644,107300,0,
76561198027772588/107310,644,107310,0,
76561198027772588/99300,644,99300,0,
76561198027772588/48000,644,48000,0,
76561198027772588/28050,644,28050,0,
76561198027772588/7940,644,7940,65,
76561198027772588/24010,644,24010,0,
76561198027772588/113200,644,113200,0,
76561198027772588/65800,644,65800,0,
76561198027772588/71340,644,71340,0,
76561198027772588/35720,644,35720,0,
76561198027772588/111100,644,111100,18,
76561198027772588/67370,644,67370,0,
76561198027772588/110800,644,110800,0,
76561198027772588/205790,644,205790,0,
76561198027772588/41500,644,41500,0,
76561198027772588/200710,644,200710,0,
76561198027772588/108200,644,108200,0,
76561198027772588/97330,644,97330,0,
76561198027772588/201790,644,201790,0,
76561198027772588/209080,644,209080,0,
76561198027772588/730,644,730,79,
76561198027772588/207230,644,207230,0,
76561198027772588/218230,644,218230,0,
76561198027772588/230410,644,230410,33,
76561198027772588/236390,644,236390,27,
76561198027772588/209870,644,209870,11,
76561198027772588/234710,644,234710,0,
76561198027772588/72850,644,72850,1277,
76561198027772588/242760,644,242760,0,
76561198027772588/218620,644,218620,445,
76561198027772588/209000,644,209000,0,
76561198027772588/247120,644,247120,0,
76561198027772588/275850,644,275850,45,
76561198027772588/213670,644,213670,57,
76561198027772588/286160,644,286160,132,
76561198027772588/222900,644,222900,0,
76561198027772588/342200,644,342200,0,
76561198027772588/353130,644,353130,0,
76561198027772588/372000,644,372000,0,
76561198027772588/391540,644,391540,0,
76561198027772588/205230,644,205230,0,
76561198027772588/205950,644,205950,0,
76561198027772588/489830,644,489830,0,
76561198031715485/220,645,220,1,
76561198031715485/340,645,340,0,
76561198031715485/240,645,240,37113,
76561198031715485/300,645,300,0,
76561198031715485/320,645,320,0,
76561198031715485/360,645,360,1,
76561198031715485/380,645,380,1,
76561198031715485/4000,645,4000,16411,
76561198031715485/2590,645,2590,0,
76561198031715485/420,645,420,0,
76561198031715485/12360,645,12360,172,
76561198031715485/22000,645,22000,2,
76561198031715485/16450,645,16450,835,
76561198031715485/12210,645,12210,2263,
76561198031715485/17470,645,17470,0,
76561198031715485/24740,645,24740,1155,
76561198031715485/1250,645,1250,71,
76561198031715485/35420,645,35420,0,
76561198031715485/33910,645,33910,0,
76561198031715485/22330,645,22330,31,
76561198031715485/550,645,550,4689,
76561198031715485/223530,645,223530,0,
76561198031715485/22370,645,22370,0,
76561198031715485/8190,645,8190,147,
76561198031715485/12220,645,12220,14,
76561198031715485/33930,645,33930,751,
76561198031715485/219540,645,219540,0,
76561198031715485/17410,645,17410,71,
76561198031715485/57300,645,57300,78,
76561198031715485/8980,645,8980,156,
76561198031715485/33950,645,33950,0,
76561198031715485/22380,645,22380,47,
76561198031715485/33250,645,33250,0,
76561198031715485/33350,645,33350,60,
76561198031715485/21100,645,21100,0,
76561198031715485/620,645,620,256,
76561198031715485/105600,645,105600,140,
76561198031715485/20920,645,20920,28,
76561198031715485/33460,645,33460,73,
76561198031715485/32800,645,32800,1167,
76561198031715485/42680,645,42680,437,
76561198031715485/42690,645,42690,5723,
76561198031715485/24240,645,24240,35,
76561198031715485/113200,645,113200,51,
76561198031715485/3830,645,3830,0,
76561198031715485/65730,645,65730,0,
76561198031715485/9200,645,9200,340,
76561198031715485/24400,645,24400,0,
76561198031715485/72850,645,72850,1833,
76561198031715485/48240,645,48240,29,
76561198031715485/41070,645,41070,0,
76561198031715485/105450,645,105450,934,
76561198031715485/102500,645,102500,35,
76561198031715485/102600,645,102600,0,
76561198031715485/207610,645,207610,50,
76561198031715485/104900,645,104900,0,
76561198031715485/16700,645,16700,0,
76561198031715485/40950,645,40950,0,
76561198031715485/40960,645,40960,0,
76561198031715485/40970,645,40970,0,
76561198031715485/40980,645,40980,0,
76561198031715485/200260,645,200260,0,
76561198031715485/108800,645,108800,0,
76561198031715485/50650,645,50650,97,
76561198031715485/7670,645,7670,84,
76561198031715485/8850,645,8850,76,
76561198031715485/409710,645,409710,0,
76561198031715485/409720,645,409720,0,
76561198031715485/211420,645,211420,131,
76561198031715485/201790,645,201790,366,
76561198031715485/35140,645,35140,0,
76561198031715485/213120,645,213120,255,
76561198031715485/730,645,730,80902,
76561198031715485/206440,645,206440,0,
76561198031715485/55230,645,55230,54,
76561198031715485/204360,645,204360,402,
76561198031715485/49520,645,49520,1526,
76561198031715485/91600,645,91600,0,
76561198031715485/205790,645,205790,0,
76561198031715485/219640,645,219640,186,
76561198031715485/4920,645,4920,0,
76561198031715485/220240,645,220240,611,
76561198031715485/202970,645,202970,273,
76561198031715485/202990,645,202990,814,
76561198031715485/212910,645,212910,783,
76561198031715485/204100,645,204100,0,
76561198031715485/203160,645,203160,9,
76561198031715485/11020,645,11020,134,
76561198031715485/99900,645,99900,101,
76561198031715485/113400,645,113400,3124,
76561198031715485/218130,645,218130,0,
76561198031715485/218230,645,218230,144,
76561198031715485/230410,645,230410,0,
76561198031715485/259020,645,259020,3,
76561198031715485/265630,645,265630,11,
76561198031715485/224580,645,224580,53,
76561198031715485/8930,645,8930,201,
76561198031715485/218060,645,218060,0,
76561198031715485/225260,645,225260,207,
76561198031715485/225420,645,225420,0,
76561198031715485/227080,645,227080,0,
76561198031715485/8870,645,8870,377,
76561198031715485/210770,645,210770,0,
76561198031715485/242920,645,242920,39,
76561198031715485/242110,645,242110,29,
76561198031715485/218620,645,218620,6539,
76561198031715485/47790,645,47790,0,
76561198031715485/47830,645,47830,0,
76561198031715485/209000,645,209000,1442,
76561198031715485/239820,645,239820,238,
76561198031715485/251570,645,251570,711,
76561198031715485/252490,645,252490,1351,
76561198031715485/252950,645,252950,1860,
76561198031715485/243800,645,243800,24,
76561198031715485/209160,645,209160,51,
76561198031715485/209170,645,209170,182,
76561198031715485/224860,645,224860,0,
76561198031715485/251170,645,251170,90,
76561198031715485/42910,645,42910,46,
76561198031715485/265300,645,265300,38,
76561198031715485/265550,645,265550,301,
76561198031715485/221100,645,221100,4,
76561198031715485/247730,645,247730,0,
76561198031715485/237950,645,237950,0,
76561198031715485/65780,645,65780,0,
76561198031715485/11450,645,11450,0,
76561198031715485/12710,645,12710,0,
76561198031715485/12770,645,12770,0,
76561198031715485/12830,645,12830,0,
76561198031715485/44340,645,44340,0,
76561198031715485/12810,645,12810,0,
76561198031715485/44320,645,44320,52,
76561198031715485/201700,645,201700,0,
76561198031715485/321040,645,321040,0,
76561198031715485/244850,645,244850,108,
76561198031715485/265930,645,265930,88,
76561198031715485/236430,645,236430,516,
76561198031715485/290140,645,290140,92,
76561198031715485/295110,645,295110,905,
76561198031715485/362300,645,362300,0,
76561198031715485/433850,645,433850,26,
76561198031715485/439700,645,439700,0,
76561198031715485/222900,645,222900,0,
76561198031715485/297000,645,297000,519,
76561198031715485/238460,645,238460,715,
76561198031715485/304930,645,304930,0,
76561198031715485/263060,645,263060,0,
76561198031715485/293500,645,293500,27,
76561198031715485/274940,645,274940,25,
76561198031715485/241930,645,241930,200,
76561198031715485/221380,645,221380,67,
76561198031715485/323370,645,323370,1338,
76561198031715485/239140,645,239140,609,
76561198031715485/227680,645,227680,573,
76561198031715485/238320,645,238320,40,
76561198031715485/209650,645,209650,0,
76561198031715485/209660,645,209660,159,
76561198031715485/333950,645,333950,0,
76561198031715485/349110,645,349110,0,
76561198031715485/334230,645,334230,0,
76561198031715485/273350,645,273350,215,
76561198031715485/236110,645,236110,204,
76561198031715485/346110,645,346110,672,
76561198031715485/407530,645,407530,0,
76561198031715485/307780,645,307780,0,
76561198031715485/363970,645,363970,5,
76561198031715485/322330,645,322330,186,
76561198031715485/374320,645,374320,328,
76561198031715485/376570,645,376570,8,
76561198031715485/274560,645,274560,0,
76561198031715485/377160,645,377160,462,
76561198031715485/381210,645,381210,268,
76561198031715485/386360,645,386360,400,
76561198031715485/352460,645,352460,607,
76561198031715485/311210,645,311210,844,
76561198031715485/455130,645,455130,0,
76561198031715485/428690,645,428690,302,
76561198031715485/431240,645,431240,748,
76561198031715485/444640,645,444640,64,
76561198033156969/240,646,240,47385,
76561198033156969/24740,646,24740,2698,
76561198033156969/10180,646,10180,0,
76561198033156969/10190,646,10190,3663,
76561198033156969/17410,646,17410,5,
76561198033156969/42700,646,42700,6690,
76561198033156969/42710,646,42710,25784,
76561198033156969/42680,646,42680,1454,
76561198033156969/42690,646,42690,21574,
76561198033156969/108800,646,108800,72,
76561198033156969/10090,646,10090,454,
76561198033156969/202970,646,202970,118,
76561198033156969/202990,646,202990,98981,
76561198033156969/212910,646,212910,12573,
76561198033156969/205790,646,205790,0,
76561198033156969/11020,646,11020,1407,
76561198033156969/6370,646,6370,0,
76561198033156969/51100,646,51100,0,
76561198033156969/109600,646,109600,0,
76561198033156969/113400,646,113400,31543,
76561198033156969/218230,646,218230,50,
76561198033156969/240320,646,240320,10,
76561198033156969/259020,646,259020,0,
76561198033156969/209160,646,209160,72,
76561198033156969/209170,646,209170,2796,
76561198033156969/47790,646,47790,0,
76561198033156969/47830,646,47830,55,
76561198033156969/273110,646,273110,17,
76561198033156969/286940,646,286940,50,
76561198033156969/346900,646,346900,233,
76561198033156969/363970,646,363970,189,
76561198033156969/386360,646,386360,3558,
76561198033156969/391460,646,391460,65,
76561198033968715/10180,647,10180,4737,
76561198033968715/10190,647,10190,83375,
76561198034092022/240,648,240,48191,
76561198034092022/300,648,300,281,
76561198034092022/320,648,320,15,
76561198034092022/340,648,340,0,
76561198034092022/4000,648,4000,11525,
76561198034092022/6850,648,6850,13,
76561198034092022/6860,648,6860,727,
76561198034092022/6900,648,6900,0,
76561198034092022/7940,648,7940,2009,
76561198034092022/12120,648,12120,3434,
76561198034092022/12250,648,12250,0,
76561198034092022/12200,648,12200,1459,
76561198034092022/10180,648,10180,205,
76561198034092022/10190,648,10190,37437,
76561198034092022/550,648,550,2816,
76561198034092022/223530,648,223530,0,
76561198034092022/42700,648,42700,356,
76561198034092022/42710,648,42710,8549,
76561198034092022/8980,648,8980,1490,
76561198034092022/12210,648,12210,7434,
76561198034092022/12220,648,12220,2235,
76561198034092022/34830,648,34830,776,
76561198034092022/91310,648,91310,1401,
76561198034092022/42680,648,42680,469,
76561198034092022/42690,648,42690,9078,
76561198034092022/24240,648,24240,322,
76561198034092022/72850,648,72850,6437,
76561198034092022/55230,648,55230,4388,
76561198034092022/65800,648,65800,8617,
76561198034092022/207610,648,207610,774,
76561198034092022/15100,648,15100,29,
76561198034092022/33230,648,33230,5,
76561198034092022/48190,648,48190,1627,
76561198034092022/201870,648,201870,1502,
76561198034092022/730,648,730,14051,
76561198034092022/10090,648,10090,178,
76561198034092022/202970,648,202970,115,
76561198034092022/202990,648,202990,18209,
76561198034092022/212910,648,212910,1543,
76561198034092022/220860,648,220860,91,
76561198034092022/205790,648,205790,0,
76561198034092022/11020,648,11020,473,
76561198034092022/113400,648,113400,158,
76561198034092022/223710,648,223710,0,
76561198034092022/261030,648,261030,223,
76561198034092022/304930,648,304930,60,
76561198034092022/313120,648,313120,73,
76561198034092022/346900,648,346900,0,
76561198034092022/354500,648,354500,0,
76561198034092022/354510,648,354510,0,
76561198034092022/354520,648,354520,0,
76561198034092022/354530,648,354530,0,
76561198034092022/354540,648,354540,0,
76561198034092022/354550,648,354550,0,
76561198034092022/494710,648,494710,0,
76561198035852904/10,649,10,154,
76561198035852904/80,649,80,0,
76561198035852904/100,649,100,0,
76561198035852904/300,649,300,413,
76561198035852904/240,649,240,35773,
76561198035852904/4000,649,4000,21762,
76561198035852904/4570,649,4570,0,
76561198035852904/4580,649,4580,0,
76561198035852904/9310,649,9310,0,
76561198035852904/12160,649,12160,2,
76561198035852904/10090,649,10090,779,
76561198035852904/9480,649,9480,1643,
76561198035852904/17480,649,17480,288,
76561198035852904/17470,649,17470,0,
76561198035852904/24740,649,24740,0,
76561198035852904/22330,649,22330,127,
76561198035852904/22320,649,22320,6,
76561198035852904/20900,649,20900,25,
76561198035852904/10180,649,10180,342,
76561198035852904/10190,649,10190,14621,
76561198035852904/550,649,550,2007,
76561198035852904/223530,649,223530,0,
76561198035852904/10680,649,10680,54,
76561198035852904/45000,649,45000,218,
76561198035852904/43110,649,43110,511,
76561198035852904/42120,649,42120,258,
76561198035852904/34830,649,34830,164,
76561198035852904/12100,649,12100,30,
76561198035852904/12110,649,12110,10,
76561198035852904/12120,649,12120,73,
76561198035852904/12170,649,12170,0,
76561198035852904/12180,649,12180,0,
76561198035852904/12210,649,12210,499,
76561198035852904/12220,649,12220,27,
76561198035852904/12230,649,12230,0,
76561198035852904/12240,649,12240,0,
76561198035852904/12250,649,12250,0,
76561198035852904/28000,649,28000,423,
76561198035852904/17410,649,17410,0,
76561198035852904/50130,649,50130,1238,
76561198035852904/57300,649,57300,164,
76561198035852904/8980,649,8980,1631,
76561198035852904/42700,649,42700,1059,
76561198035852904/42710,649,42710,819,
76561198035852904/22610,649,22610,0,
76561198035852904/22650,649,22650,0,
76561198035852904/22670,649,22670,2,
76561198035852904/15620,649,15620,39,
76561198035852904/20570,649,20570,3,
76561198035852904/56400,649,56400,241,
76561198035852904/34330,649,34330,697,
76561198035852904/70000,649,70000,37,
76561198035852904/20920,649,20920,77,
76561198035852904/7940,649,7940,1404,
76561198035852904/42680,649,42680,930,
76561198035852904/42690,649,42690,9396,
76561198035852904/400,649,400,0,
76561198035852904/70600,649,70600,2,
76561198035852904/4700,649,4700,1028,
76561198035852904/4760,649,4760,0,
76561198035852904/4770,649,4770,36,
76561198035852904/10500,649,10500,1037,
76561198035852904/34030,649,34030,1010,
76561198035852904/24240,649,24240,260,
76561198035852904/70620,649,70620,0,
76561198035852904/70660,649,70660,0,
76561198035852904/70650,649,70650,0,
76561198035852904/72850,649,72850,16230,
76561198035852904/55230,649,55230,7344,
76561198035852904/205790,649,205790,0,
76561198035852904/67370,649,67370,64,
76561198035852904/22380,649,22380,33,
76561198035852904/207610,649,207610,75,
76561198035852904/15100,649,15100,1,
76561198035852904/33230,649,33230,110,
76561198035852904/48190,649,48190,0,
76561198035852904/201870,649,201870,1,
76561198035852904/108800,649,108800,0,
76561198035852904/204100,649,204100,1312,
76561198035852904/217200,649,217200,0,
76561198035852904/730,649,730,30857,
76561198035852904/49520,649,49520,2553,
76561198035852904/202970,649,202970,0,
76561198035852904/202990,649,202990,14684,
76561198035852904/212910,649,212910,995,
76561198035852904/204360,649,204360,58,
76561198035852904/220240,649,220240,332,
76561198035852904/203160,649,203160,62,
76561198035852904/35450,649,35450,435,
76561198035852904/224420,649,224420,0,
76561198035852904/206420,649,206420,1587,
76561198035852904/1250,649,1250,1179,
76561198035852904/35420,649,35420,0,
76561198035852904/214950,649,214950,759,
76561198035852904/218620,649,218620,3270,
76561198035852904/233840,649,233840,100,
76561198035852904/47790,649,47790,0,
76561198035852904/47830,649,47830,67,
76561198035852904/209000,649,209000,5,
76561198035852904/200170,649,200170,0,
76561198035852904/234000,649,234000,3,
76561198035852904/209160,649,209160,330,
76561198035852904/209170,649,209170,2937,
76561198035852904/282440,649,282440,39,
76561198035852904/43160,649,43160,465,
76561198035852904/8600,649,8600,0,
76561198035852904/8660,649,8660,0,
76561198035852904/211500,649,211500,0,
76561198035852904/63380,649,63380,441,
76561198035852904/244630,649,244630,9,
76561198035852904/227940,649,227940,51,
76561198035852904/222900,649,222900,0,
76561198035852904/209650,649,209650,354,
76561198035852904/209660,649,209660,1723,
76561198035852904/241930,649,241930,657,
76561198035852904/232090,649,232090,521,
76561198035852904/232150,649,232150,0,
76561198035852904/363970,649,363970,850,
76561198035852904/381210,649,381210,1208,
76561198035852904/385770,649,385770,12,
76561198035852904/444090,649,444090,40,
76561198035852904/231430,649,231430,461,
76561198035852904/489830,649,489830,59,
76561198037028555/240,650,240,27309,
76561198037028555/300,650,300,1143,
76561198037028555/320,650,320,75,
76561198037028555/340,650,340,0,
76561198037028555/4000,650,4000,13039,
76561198037028555/2990,650,2990,312,
76561198037028555/13570,650,13570,1643,
76561198037028555/24860,650,24860,32,
76561198037028555/10180,650,10180,426,
76561198037028555/10190,650,10190,12846,
76561198037028555/33230,650,33230,83,
76561198037028555/33910,650,33910,2,
76561198037028555/33930,650,33930,1584,
76561198037028555/219540,650,219540,45,
76561198037028555/42700,650,42700,1080,
76561198037028555/42710,650,42710,10019,
76561198037028555/92900,650,92900,126,
76561198037028555/620,650,620,1767,
76561198037028555/24240,650,24240,988,
76561198037028555/34830,650,34830,1218,
76561198037028555/108710,650,108710,135,
76561198037028555/205790,650,205790,0,
76561198037028555/215470,650,215470,43,
76561198037028555/227300,650,227300,9418,
76561198037028555/236390,650,236390,7338,
76561198037028555/223750,650,223750,0,
76561198037028555/253710,650,253710,10,
76561198037028555/224580,650,224580,41,
76561198037028555/221380,650,221380,2153,
76561198037028555/107410,650,107410,22188,
76561198037028555/263280,650,263280,130,
76561198037028555/367690,650,367690,0,
76561198037028555/221100,650,221100,9644,
76561198037028555/270850,650,270850,64,
76561198037028555/228380,650,228380,380,
76561198037028555/272860,650,272860,42,
76561198037028555/287390,650,287390,1097,
76561198037028555/313120,650,313120,566,
76561198037028555/227940,650,227940,428,
76561198037028555/282070,650,282070,561,
76561198037028555/320300,650,320300,200,
76561198038238371/4000,651,4000,1104,
76561198038238371/22300,651,22300,164,
76561198038238371/550,651,550,760,
76561198038238371/223530,651,223530,0,
76561198038238371/42700,651,42700,1577,
76561198038238371/42710,651,42710,11738,
76561198038238371/91600,651,91600,224,
76561198038238371/620,651,620,122,
76561198038238371/42680,651,42680,1209,
76561198038238371/42690,651,42690,834,
